PeriodEnd,PeriodStart,Period,Dhi,Dni,Ebh,Ghi
2013-06-24T01:00:00Z,2013-06-24T00:00:00Z,PT60M,0,0,0,0
2013-06-24T02:00:00Z,2013-06-24T01:00:00Z,PT60M,0,0,0,0
2013-06-24T03:00:00Z,2013-06-24T02:00:00Z,PT60M,0,0,0,0
2013-06-24T04:00:00Z,2013-06-24T03:00:00Z,PT60M,1,2,0,1
2013-06-24T05:00:00Z,2013-06-24T04:00:00Z,PT60M,14,30,3,17
2013-06-24T06:00:00Z,2013-06-24T05:00:00Z,PT60M,37,0,0,37
2013-06-24T07:00:00Z,2013-06-24T06:00:00Z,PT60M,84,0,0,84
2013-06-24T08:00:00Z,2013-06-24T07:00:00Z,PT60M,177,0,0,177
2013-06-24T09:00:00Z,2013-06-24T08:00:00Z,PT60M,264,0,0,264
2013-06-24T10:00:00Z,2013-06-24T09:00:00Z,PT60M,350,0,0,350
2013-06-24T11:00:00Z,2013-06-24T10:00:00Z,PT60M,280,0,0,280
2013-06-24T12:00:00Z,2013-06-24T11:00:00Z,PT60M,323,0,0,323
2013-06-24T13:00:00Z,2013-06-24T12:00:00Z,PT60M,360,0,0,360
2013-06-24T14:00:00Z,2013-06-24T13:00:00Z,PT60M,319,0,0,319
2013-06-24T15:00:00Z,2013-06-24T14:00:00Z,PT60M,350,58,45,395
2013-06-24T16:00:00Z,2013-06-24T15:00:00Z,PT60M,326,27,17,343
2013-06-24T17:00:00Z,2013-06-24T16:00:00Z,PT60M,281,0,0,281
2013-06-24T18:00:00Z,2013-06-24T17:00:00Z,PT60M,163,0,0,163
2013-06-24T19:00:00Z,2013-06-24T18:00:00Z,PT60M,70,0,0,70
2013-06-24T20:00:00Z,2013-06-24T19:00:00Z,PT60M,25,15,1,26
2013-06-24T21:00:00Z,2013-06-24T20:00:00Z,PT60M,1,2,0,1
2013-06-24T22:00:00Z,2013-06-24T21:00:00Z,PT60M,0,0,0,0
2013-06-24T23:00:00Z,2013-06-24T22:00:00Z,PT60M,0,0,0,0
2013-06-25T00:00:00Z,2013-06-24T23:00:00Z,PT60M,0,0,0,0
2013-06-25T01:00:00Z,2013-06-25T00:00:00Z,PT60M,0,0,0,0
2013-06-25T02:00:00Z,2013-06-25T01:00:00Z,PT60M,0,0,0,0
2013-06-25T03:00:00Z,2013-06-25T02:00:00Z,PT60M,0,0,0,0
2013-06-25T04:00:00Z,2013-06-25T03:00:00Z,PT60M,1,2,0,1
2013-06-25T05:00:00Z,2013-06-25T04:00:00Z,PT60M,27,28,2,29
2013-06-25T06:00:00Z,2013-06-25T05:00:00Z,PT60M,96,0,0,96
2013-06-25T07:00:00Z,2013-06-25T06:00:00Z,PT60M,211,40,15,227
2013-06-25T08:00:00Z,2013-06-25T07:00:00Z,PT60M,138,610,327,465
2013-06-25T09:00:00Z,2013-06-25T08:00:00Z,PT60M,134,751,491,625
2013-06-25T10:00:00Z,2013-06-25T09:00:00Z,PT60M,320,436,325,645
2013-06-25T11:00:00Z,2013-06-25T10:00:00Z,PT60M,479,169,143,622
2013-06-25T12:00:00Z,2013-06-25T11:00:00Z,PT60M,523,50,43,566
2013-06-25T13:00:00Z,2013-06-25T12:00:00Z,PT60M,532,60,53,585
2013-06-25T14:00:00Z,2013-06-25T13:00:00Z,PT60M,412,0,0,412
2013-06-25T15:00:00Z,2013-06-25T14:00:00Z,PT60M,366,44,34,400
2013-06-25T16:00:00Z,2013-06-25T15:00:00Z,PT60M,272,0,0,272
2013-06-25T17:00:00Z,2013-06-25T16:00:00Z,PT60M,284,0,0,284
2013-06-25T18:00:00Z,2013-06-25T17:00:00Z,PT60M,142,311,112,255
2013-06-25T19:00:00Z,2013-06-25T18:00:00Z,PT60M,92,162,47,139
2013-06-25T20:00:00Z,2013-06-25T19:00:00Z,PT60M,33,38,3,37
2013-06-25T21:00:00Z,2013-06-25T20:00:00Z,PT60M,1,1,0,1
2013-06-25T22:00:00Z,2013-06-25T21:00:00Z,PT60M,0,0,0,0
2013-06-25T23:00:00Z,2013-06-25T22:00:00Z,PT60M,0,0,0,0
2013-06-26T00:00:00Z,2013-06-25T23:00:00Z,PT60M,0,0,0,0
2013-06-26T01:00:00Z,2013-06-26T00:00:00Z,PT60M,0,0,0,0
2013-06-26T02:00:00Z,2013-06-26T01:00:00Z,PT60M,0,0,0,0
2013-06-26T03:00:00Z,2013-06-26T02:00:00Z,PT60M,0,0,0,0
2013-06-26T04:00:00Z,2013-06-26T03:00:00Z,PT60M,1,1,0,1
2013-06-26T05:00:00Z,2013-06-26T04:00:00Z,PT60M,16,10,1,17
2013-06-26T06:00:00Z,2013-06-26T05:00:00Z,PT60M,32,0,0,32
2013-06-26T07:00:00Z,2013-06-26T06:00:00Z,PT60M,126,0,0,126
2013-06-26T08:00:00Z,2013-06-26T07:00:00Z,PT60M,287,0,0,287
2013-06-26T09:00:00Z,2013-06-26T08:00:00Z,PT60M,340,0,0,340
2013-06-26T10:00:00Z,2013-06-26T09:00:00Z,PT60M,369,0,0,369
2013-06-26T11:00:00Z,2013-06-26T10:00:00Z,PT60M,518,22,18,537
2013-06-26T12:00:00Z,2013-06-26T11:00:00Z,PT60M,474,242,211,685
2013-06-26T13:00:00Z,2013-06-26T12:00:00Z,PT60M,490,0,0,490
2013-06-26T14:00:00Z,2013-06-26T13:00:00Z,PT60M,378,0,0,378
2013-06-26T15:00:00Z,2013-06-26T14:00:00Z,PT60M,443,0,0,443
2013-06-26T16:00:00Z,2013-06-26T15:00:00Z,PT60M,336,0,0,336
2013-06-26T17:00:00Z,2013-06-26T16:00:00Z,PT60M,226,88,49,275
2013-06-26T18:00:00Z,2013-06-26T17:00:00Z,PT60M,134,78,26,160
2013-06-26T19:00:00Z,2013-06-26T18:00:00Z,PT60M,94,170,43,137
2013-06-26T20:00:00Z,2013-06-26T19:00:00Z,PT60M,27,6,1,28
2013-06-26T21:00:00Z,2013-06-26T20:00:00Z,PT60M,1,1,0,1
2013-06-26T22:00:00Z,2013-06-26T21:00:00Z,PT60M,0,0,0,0
2013-06-26T23:00:00Z,2013-06-26T22:00:00Z,PT60M,0,0,0,0
2013-06-27T00:00:00Z,2013-06-26T23:00:00Z,PT60M,0,0,0,0
2013-06-27T01:00:00Z,2013-06-27T00:00:00Z,PT60M,0,0,0,0
2013-06-27T02:00:00Z,2013-06-27T01:00:00Z,PT60M,0,0,0,0
2013-06-27T03:00:00Z,2013-06-27T02:00:00Z,PT60M,0,0,0,0
2013-06-27T04:00:00Z,2013-06-27T03:00:00Z,PT60M,1,1,0,1
2013-06-27T05:00:00Z,2013-06-27T04:00:00Z,PT60M,23,14,1,24
2013-06-27T06:00:00Z,2013-06-27T05:00:00Z,PT60M,78,0,0,78
2013-06-27T07:00:00Z,2013-06-27T06:00:00Z,PT60M,167,17,7,174
2013-06-27T08:00:00Z,2013-06-27T07:00:00Z,PT60M,263,232,124,387
2013-06-27T09:00:00Z,2013-06-27T08:00:00Z,PT60M,280,393,256,536
2013-06-27T10:00:00Z,2013-06-27T09:00:00Z,PT60M,387,256,192,580
2013-06-27T11:00:00Z,2013-06-27T10:00:00Z,PT60M,501,46,38,540
2013-06-27T12:00:00Z,2013-06-27T11:00:00Z,PT60M,536,26,23,559
2013-06-27T13:00:00Z,2013-06-27T12:00:00Z,PT60M,475,246,215,690
2013-06-27T14:00:00Z,2013-06-27T13:00:00Z,PT60M,469,187,160,628
2013-06-27T15:00:00Z,2013-06-27T14:00:00Z,PT60M,322,0,0,322
2013-06-27T16:00:00Z,2013-06-27T15:00:00Z,PT60M,191,0,0,191
2013-06-27T17:00:00Z,2013-06-27T16:00:00Z,PT60M,122,0,0,122
2013-06-27T18:00:00Z,2013-06-27T17:00:00Z,PT60M,63,0,0,63
2013-06-27T19:00:00Z,2013-06-27T18:00:00Z,PT60M,34,0,0,34
2013-06-27T20:00:00Z,2013-06-27T19:00:00Z,PT60M,9,0,0,9
2013-06-27T21:00:00Z,2013-06-27T20:00:00Z,PT60M,0,0,0,0
2013-06-27T22:00:00Z,2013-06-27T21:00:00Z,PT60M,0,0,0,0
2013-06-27T23:00:00Z,2013-06-27T22:00:00Z,PT60M,0,0,0,0
2013-06-28T00:00:00Z,2013-06-27T23:00:00Z,PT60M,0,0,0,0
2013-06-28T01:00:00Z,2013-06-28T00:00:00Z,PT60M,0,0,0,0
2013-06-28T02:00:00Z,2013-06-28T01:00:00Z,PT60M,0,0,0,0
2013-06-28T03:00:00Z,2013-06-28T02:00:00Z,PT60M,0,0,0,0
2013-06-28T04:00:00Z,2013-06-28T03:00:00Z,PT60M,0,0,0,0
2013-06-28T05:00:00Z,2013-06-28T04:00:00Z,PT60M,10,0,0,10
2013-06-28T06:00:00Z,2013-06-28T05:00:00Z,PT60M,29,0,0,29
2013-06-28T07:00:00Z,2013-06-28T06:00:00Z,PT60M,94,0,0,94
2013-06-28T08:00:00Z,2013-06-28T07:00:00Z,PT60M,122,0,0,122
2013-06-28T09:00:00Z,2013-06-28T08:00:00Z,PT60M,217,0,0,217
2013-06-28T10:00:00Z,2013-06-28T09:00:00Z,PT60M,249,0,0,249
2013-06-28T11:00:00Z,2013-06-28T10:00:00Z,PT60M,248,0,0,248
2013-06-28T12:00:00Z,2013-06-28T11:00:00Z,PT60M,292,0,0,292
2013-06-28T13:00:00Z,2013-06-28T12:00:00Z,PT60M,280,0,0,280
2013-06-28T14:00:00Z,2013-06-28T13:00:00Z,PT60M,242,0,0,242
2013-06-28T15:00:00Z,2013-06-28T14:00:00Z,PT60M,356,41,31,386
2013-06-28T16:00:00Z,2013-06-28T15:00:00Z,PT60M,234,1,0,234
2013-06-28T17:00:00Z,2013-06-28T16:00:00Z,PT60M,158,0,0,158
2013-06-28T18:00:00Z,2013-06-28T17:00:00Z,PT60M,100,0,0,100
2013-06-28T19:00:00Z,2013-06-28T18:00:00Z,PT60M,56,0,0,56
2013-06-28T20:00:00Z,2013-06-28T19:00:00Z,PT60M,28,0,0,28
2013-06-28T21:00:00Z,2013-06-28T20:00:00Z,PT60M,0,0,0,0
2013-06-28T22:00:00Z,2013-06-28T21:00:00Z,PT60M,0,0,0,0
2013-06-28T23:00:00Z,2013-06-28T22:00:00Z,PT60M,0,0,0,0
2013-06-29T00:00:00Z,2013-06-28T23:00:00Z,PT60M,0,0,0,0
2013-06-29T01:00:00Z,2013-06-29T00:00:00Z,PT60M,0,0,0,0
2013-06-29T02:00:00Z,2013-06-29T01:00:00Z,PT60M,0,0,0,0
2013-06-29T03:00:00Z,2013-06-29T02:00:00Z,PT60M,0,0,0,0
2013-06-29T04:00:00Z,2013-06-29T03:00:00Z,PT60M,0,0,0,0
2013-06-29T05:00:00Z,2013-06-29T04:00:00Z,PT60M,8,0,0,8
2013-06-29T06:00:00Z,2013-06-29T05:00:00Z,PT60M,57,0,0,57
2013-06-29T07:00:00Z,2013-06-29T06:00:00Z,PT60M,148,0,0,148
2013-06-29T08:00:00Z,2013-06-29T07:00:00Z,PT60M,237,21,12,249
2013-06-29T09:00:00Z,2013-06-29T08:00:00Z,PT60M,224,508,332,556
2013-06-29T10:00:00Z,2013-06-29T09:00:00Z,PT60M,389,246,189,578
2013-06-29T11:00:00Z,2013-06-29T10:00:00Z,PT60M,411,301,250,661
2013-06-29T12:00:00Z,2013-06-29T11:00:00Z,PT60M,264,605,530,794
2013-06-29T13:00:00Z,2013-06-29T12:00:00Z,PT60M,208,719,630,838
2013-06-29T14:00:00Z,2013-06-29T13:00:00Z,PT60M,188,730,613,801
2013-06-29T15:00:00Z,2013-06-29T14:00:00Z,PT60M,275,512,389,664
2013-06-29T16:00:00Z,2013-06-29T15:00:00Z,PT60M,155,682,452,607
2013-06-29T17:00:00Z,2013-06-29T16:00:00Z,PT60M,126,644,345,471
2013-06-29T18:00:00Z,2013-06-29T17:00:00Z,PT60M,159,248,108,267
2013-06-29T19:00:00Z,2013-06-29T18:00:00Z,PT60M,111,21,6,117
2013-06-29T20:00:00Z,2013-06-29T19:00:00Z,PT60M,23,21,2,25
2013-06-29T21:00:00Z,2013-06-29T20:00:00Z,PT60M,1,3,0,2
2013-06-29T22:00:00Z,2013-06-29T21:00:00Z,PT60M,0,0,0,0
2013-06-29T23:00:00Z,2013-06-29T22:00:00Z,PT60M,0,0,0,0
2013-06-30T00:00:00Z,2013-06-29T23:00:00Z,PT60M,0,0,0,0
2013-06-30T01:00:00Z,2013-06-30T00:00:00Z,PT60M,0,0,0,0
2013-06-30T02:00:00Z,2013-06-30T01:00:00Z,PT60M,0,0,0,0
2013-06-30T03:00:00Z,2013-06-30T02:00:00Z,PT60M,0,0,0,0
2013-06-30T04:00:00Z,2013-06-30T03:00:00Z,PT60M,1,1,0,1
2013-06-30T05:00:00Z,2013-06-30T04:00:00Z,PT60M,35,25,2,37
2013-06-30T06:00:00Z,2013-06-30T05:00:00Z,PT60M,73,320,82,154
2013-06-30T07:00:00Z,2013-06-30T06:00:00Z,PT60M,83,617,234,317
2013-06-30T08:00:00Z,2013-06-30T07:00:00Z,PT60M,169,510,263,432
2013-06-30T09:00:00Z,2013-06-30T08:00:00Z,PT60M,119,759,494,613
2013-06-30T10:00:00Z,2013-06-30T09:00:00Z,PT60M,131,795,601,732
2013-06-30T11:00:00Z,2013-06-30T10:00:00Z,PT60M,295,528,438,733
2013-06-30T12:00:00Z,2013-06-30T11:00:00Z,PT60M,142,829,724,866
2013-06-30T13:00:00Z,2013-06-30T12:00:00Z,PT60M,138,836,732,870
2013-06-30T14:00:00Z,2013-06-30T13:00:00Z,PT60M,134,828,694,829
2013-06-30T15:00:00Z,2013-06-30T14:00:00Z,PT60M,169,723,556,725
2013-06-30T16:00:00Z,2013-06-30T15:00:00Z,PT60M,118,773,512,630
2013-06-30T17:00:00Z,2013-06-30T16:00:00Z,PT60M,135,627,336,471
2013-06-30T18:00:00Z,2013-06-30T17:00:00Z,PT60M,111,536,209,319
2013-06-30T19:00:00Z,2013-06-30T18:00:00Z,PT60M,63,476,118,181
2013-06-30T20:00:00Z,2013-06-30T19:00:00Z,PT60M,28,140,17,45
2013-06-30T21:00:00Z,2013-06-30T20:00:00Z,PT60M,1,3,0,2
2013-06-30T22:00:00Z,2013-06-30T21:00:00Z,PT60M,0,0,0,0
2013-06-30T23:00:00Z,2013-06-30T22:00:00Z,PT60M,0,0,0,0
2013-07-01T00:00:00Z,2013-06-30T23:00:00Z,PT60M,0,0,0,0
2013-07-01T01:00:00Z,2013-07-01T00:00:00Z,PT60M,0,0,0,0
2013-07-01T02:00:00Z,2013-07-01T01:00:00Z,PT60M,0,0,0,0
2013-07-01T03:00:00Z,2013-07-01T02:00:00Z,PT60M,0,0,0,0
2013-07-01T04:00:00Z,2013-07-01T03:00:00Z,PT60M,0,0,0,0
2013-07-01T05:00:00Z,2013-07-01T04:00:00Z,PT60M,24,32,5,29
2013-07-01T06:00:00Z,2013-07-01T05:00:00Z,PT60M,63,434,101,164
2013-07-01T07:00:00Z,2013-07-01T06:00:00Z,PT60M,196,114,37,233
2013-07-01T08:00:00Z,2013-07-01T07:00:00Z,PT60M,303,62,31,334
2013-07-01T09:00:00Z,2013-07-01T08:00:00Z,PT60M,389,72,47,436
2013-07-01T10:00:00Z,2013-07-01T09:00:00Z,PT60M,415,156,119,534
2013-07-01T11:00:00Z,2013-07-01T10:00:00Z,PT60M,424,274,229,654
2013-07-01T12:00:00Z,2013-07-01T11:00:00Z,PT60M,380,400,350,730
2013-07-01T13:00:00Z,2013-07-01T12:00:00Z,PT60M,460,179,157,617
2013-07-01T14:00:00Z,2013-07-01T13:00:00Z,PT60M,404,0,0,404
2013-07-01T15:00:00Z,2013-07-01T14:00:00Z,PT60M,371,227,169,540
2013-07-01T16:00:00Z,2013-07-01T15:00:00Z,PT60M,215,546,363,578
2013-07-01T17:00:00Z,2013-07-01T16:00:00Z,PT60M,217,373,202,420
2013-07-01T18:00:00Z,2013-07-01T17:00:00Z,PT60M,138,369,152,291
2013-07-01T19:00:00Z,2013-07-01T18:00:00Z,PT60M,73,116,32,105
2013-07-01T20:00:00Z,2013-07-01T19:00:00Z,PT60M,37,74,10,47
2013-07-01T21:00:00Z,2013-07-01T20:00:00Z,PT60M,1,3,0,2
2013-07-01T22:00:00Z,2013-07-01T21:00:00Z,PT60M,0,0,0,0
2013-07-01T23:00:00Z,2013-07-01T22:00:00Z,PT60M,0,0,0,0
2013-07-02T00:00:00Z,2013-07-01T23:00:00Z,PT60M,0,0,0,0
2013-07-02T01:00:00Z,2013-07-02T00:00:00Z,PT60M,0,0,0,0
2013-07-02T02:00:00Z,2013-07-02T01:00:00Z,PT60M,0,0,0,0
2013-07-02T03:00:00Z,2013-07-02T02:00:00Z,PT60M,0,0,0,0
2013-07-02T04:00:00Z,2013-07-02T03:00:00Z,PT60M,0,0,0,0
2013-07-02T05:00:00Z,2013-07-02T04:00:00Z,PT60M,19,0,0,19
2013-07-02T06:00:00Z,2013-07-02T05:00:00Z,PT60M,65,0,0,65
2013-07-02T07:00:00Z,2013-07-02T06:00:00Z,PT60M,138,0,0,138
2013-07-02T08:00:00Z,2013-07-02T07:00:00Z,PT60M,134,0,0,134
2013-07-02T09:00:00Z,2013-07-02T08:00:00Z,PT60M,193,0,0,193
2013-07-02T10:00:00Z,2013-07-02T09:00:00Z,PT60M,206,0,0,206
2013-07-02T11:00:00Z,2013-07-02T10:00:00Z,PT60M,225,0,0,225
2013-07-02T12:00:00Z,2013-07-02T11:00:00Z,PT60M,277,0,0,277
2013-07-02T13:00:00Z,2013-07-02T12:00:00Z,PT60M,115,0,0,115
2013-07-02T14:00:00Z,2013-07-02T13:00:00Z,PT60M,230,0,0,230
2013-07-02T15:00:00Z,2013-07-02T14:00:00Z,PT60M,257,0,0,257
2013-07-02T16:00:00Z,2013-07-02T15:00:00Z,PT60M,265,0,0,265
2013-07-02T17:00:00Z,2013-07-02T16:00:00Z,PT60M,175,0,0,175
2013-07-02T18:00:00Z,2013-07-02T17:00:00Z,PT60M,96,0,0,96
2013-07-02T19:00:00Z,2013-07-02T18:00:00Z,PT60M,76,0,0,76
2013-07-02T20:00:00Z,2013-07-02T19:00:00Z,PT60M,23,0,0,23
2013-07-02T21:00:00Z,2013-07-02T20:00:00Z,PT60M,1,0,0,1
2013-07-02T22:00:00Z,2013-07-02T21:00:00Z,PT60M,0,0,0,0
2013-07-02T23:00:00Z,2013-07-02T22:00:00Z,PT60M,0,0,0,0
2013-07-03T00:00:00Z,2013-07-02T23:00:00Z,PT60M,0,0,0,0
2013-07-03T01:00:00Z,2013-07-03T00:00:00Z,PT60M,0,0,0,0
2013-07-03T02:00:00Z,2013-07-03T01:00:00Z,PT60M,0,0,0,0
2013-07-03T03:00:00Z,2013-07-03T02:00:00Z,PT60M,0,0,0,0
2013-07-03T04:00:00Z,2013-07-03T03:00:00Z,PT60M,0,0,0,0
2013-07-03T05:00:00Z,2013-07-03T04:00:00Z,PT60M,16,0,0,16
2013-07-03T06:00:00Z,2013-07-03T05:00:00Z,PT60M,75,0,0,75
2013-07-03T07:00:00Z,2013-07-03T06:00:00Z,PT60M,110,0,0,110
2013-07-03T08:00:00Z,2013-07-03T07:00:00Z,PT60M,186,0,0,186
2013-07-03T09:00:00Z,2013-07-03T08:00:00Z,PT60M,241,0,0,241
2013-07-03T10:00:00Z,2013-07-03T09:00:00Z,PT60M,244,0,0,244
2013-07-03T11:00:00Z,2013-07-03T10:00:00Z,PT60M,291,0,0,291
2013-07-03T12:00:00Z,2013-07-03T11:00:00Z,PT60M,274,0,0,274
2013-07-03T13:00:00Z,2013-07-03T12:00:00Z,PT60M,304,0,0,304
2013-07-03T14:00:00Z,2013-07-03T13:00:00Z,PT60M,267,64,54,321
2013-07-03T15:00:00Z,2013-07-03T14:00:00Z,PT60M,228,0,0,228
2013-07-03T16:00:00Z,2013-07-03T15:00:00Z,PT60M,275,0,0,275
2013-07-03T17:00:00Z,2013-07-03T16:00:00Z,PT60M,268,5,3,271
2013-07-03T18:00:00Z,2013-07-03T17:00:00Z,PT60M,206,13,5,211
2013-07-03T19:00:00Z,2013-07-03T18:00:00Z,PT60M,93,0,0,93
2013-07-03T20:00:00Z,2013-07-03T19:00:00Z,PT60M,27,25,2,29
2013-07-03T21:00:00Z,2013-07-03T20:00:00Z,PT60M,1,3,0,2
2013-07-03T22:00:00Z,2013-07-03T21:00:00Z,PT60M,0,0,0,0
2013-07-03T23:00:00Z,2013-07-03T22:00:00Z,PT60M,0,0,0,0
2013-07-04T00:00:00Z,2013-07-03T23:00:00Z,PT60M,0,0,0,0
2013-07-04T01:00:00Z,2013-07-04T00:00:00Z,PT60M,0,0,0,0
2013-07-04T02:00:00Z,2013-07-04T01:00:00Z,PT60M,0,0,0,0
2013-07-04T03:00:00Z,2013-07-04T02:00:00Z,PT60M,0,0,0,0
2013-07-04T04:00:00Z,2013-07-04T03:00:00Z,PT60M,0,1,0,1
2013-07-04T05:00:00Z,2013-07-04T04:00:00Z,PT60M,17,21,2,19
2013-07-04T06:00:00Z,2013-07-04T05:00:00Z,PT60M,53,0,0,53
2013-07-04T07:00:00Z,2013-07-04T06:00:00Z,PT60M,154,0,0,154
2013-07-04T08:00:00Z,2013-07-04T07:00:00Z,PT60M,248,0,0,248
2013-07-04T09:00:00Z,2013-07-04T08:00:00Z,PT60M,286,0,0,286
2013-07-04T10:00:00Z,2013-07-04T09:00:00Z,PT60M,392,88,66,458
2013-07-04T11:00:00Z,2013-07-04T10:00:00Z,PT60M,480,25,21,501
2013-07-04T12:00:00Z,2013-07-04T11:00:00Z,PT60M,501,99,86,586
2013-07-04T13:00:00Z,2013-07-04T12:00:00Z,PT60M,381,0,0,381
2013-07-04T14:00:00Z,2013-07-04T13:00:00Z,PT60M,339,0,0,339
2013-07-04T15:00:00Z,2013-07-04T14:00:00Z,PT60M,257,277,203,460
2013-07-04T16:00:00Z,2013-07-04T15:00:00Z,PT60M,116,778,515,631
2013-07-04T17:00:00Z,2013-07-04T16:00:00Z,PT60M,106,712,381,487
2013-07-04T18:00:00Z,2013-07-04T17:00:00Z,PT60M,126,425,178,303
2013-07-04T19:00:00Z,2013-07-04T18:00:00Z,PT60M,113,13,3,116
2013-07-04T20:00:00Z,2013-07-04T19:00:00Z,PT60M,41,24,2,44
2013-07-04T21:00:00Z,2013-07-04T20:00:00Z,PT60M,1,2,0,1
2013-07-04T22:00:00Z,2013-07-04T21:00:00Z,PT60M,0,0,0,0
2013-07-04T23:00:00Z,2013-07-04T22:00:00Z,PT60M,0,0,0,0
2013-07-05T00:00:00Z,2013-07-04T23:00:00Z,PT60M,0,0,0,0
2013-07-05T01:00:00Z,2013-07-05T00:00:00Z,PT60M,0,0,0,0
2013-07-05T02:00:00Z,2013-07-05T01:00:00Z,PT60M,0,0,0,0
2013-07-05T03:00:00Z,2013-07-05T02:00:00Z,PT60M,0,0,0,0
2013-07-05T04:00:00Z,2013-07-05T03:00:00Z,PT60M,0,0,0,0
2013-07-05T05:00:00Z,2013-07-05T04:00:00Z,PT60M,22,8,1,23
2013-07-05T06:00:00Z,2013-07-05T05:00:00Z,PT60M,78,1,0,78
2013-07-05T07:00:00Z,2013-07-05T06:00:00Z,PT60M,142,315,127,269
2013-07-05T08:00:00Z,2013-07-05T07:00:00Z,PT60M,134,616,318,452
2013-07-05T09:00:00Z,2013-07-05T08:00:00Z,PT60M,162,672,433,595
2013-07-05T10:00:00Z,2013-07-05T09:00:00Z,PT60M,198,678,510,708
2013-07-05T11:00:00Z,2013-07-05T10:00:00Z,PT60M,226,678,561,787
2013-07-05T12:00:00Z,2013-07-05T11:00:00Z,PT60M,252,658,573,825
2013-07-05T13:00:00Z,2013-07-05T12:00:00Z,PT60M,307,569,497,803
2013-07-05T14:00:00Z,2013-07-05T13:00:00Z,PT60M,394,358,301,695
2013-07-05T15:00:00Z,2013-07-05T14:00:00Z,PT60M,249,589,450,699
2013-07-05T16:00:00Z,2013-07-05T15:00:00Z,PT60M,195,610,403,598
2013-07-05T17:00:00Z,2013-07-05T16:00:00Z,PT60M,161,557,298,459
2013-07-05T18:00:00Z,2013-07-05T17:00:00Z,PT60M,131,427,171,302
2013-07-05T19:00:00Z,2013-07-05T18:00:00Z,PT60M,110,89,24,134
2013-07-05T20:00:00Z,2013-07-05T19:00:00Z,PT60M,34,48,6,40
2013-07-05T21:00:00Z,2013-07-05T20:00:00Z,PT60M,1,1,0,1
2013-07-05T22:00:00Z,2013-07-05T21:00:00Z,PT60M,0,0,0,0
2013-07-05T23:00:00Z,2013-07-05T22:00:00Z,PT60M,0,0,0,0
2013-07-06T00:00:00Z,2013-07-05T23:00:00Z,PT60M,0,0,0,0
2013-07-06T01:00:00Z,2013-07-06T00:00:00Z,PT60M,0,0,0,0
2013-07-06T02:00:00Z,2013-07-06T01:00:00Z,PT60M,0,0,0,0
2013-07-06T03:00:00Z,2013-07-06T02:00:00Z,PT60M,0,0,0,0
2013-07-06T04:00:00Z,2013-07-06T03:00:00Z,PT60M,0,0,0,0
2013-07-06T05:00:00Z,2013-07-06T04:00:00Z,PT60M,24,7,1,24
2013-07-06T06:00:00Z,2013-07-06T05:00:00Z,PT60M,81,192,48,128
2013-07-06T07:00:00Z,2013-07-06T06:00:00Z,PT60M,128,394,146,274
2013-07-06T08:00:00Z,2013-07-06T07:00:00Z,PT60M,173,486,250,423
2013-07-06T09:00:00Z,2013-07-06T08:00:00Z,PT60M,209,553,356,565
2013-07-06T10:00:00Z,2013-07-06T09:00:00Z,PT60M,233,604,454,687
2013-07-06T11:00:00Z,2013-07-06T10:00:00Z,PT60M,247,640,530,777
2013-07-06T12:00:00Z,2013-07-06T11:00:00Z,PT60M,245,673,585,830
2013-07-06T13:00:00Z,2013-07-06T12:00:00Z,PT60M,205,739,644,849
2013-07-06T14:00:00Z,2013-07-06T13:00:00Z,PT60M,192,739,618,809
2013-07-06T15:00:00Z,2013-07-06T14:00:00Z,PT60M,186,704,539,725
2013-07-06T16:00:00Z,2013-07-06T15:00:00Z,PT60M,192,611,405,597
2013-07-06T17:00:00Z,2013-07-06T16:00:00Z,PT60M,168,532,284,452
2013-07-06T18:00:00Z,2013-07-06T17:00:00Z,PT60M,131,421,166,297
2013-07-06T19:00:00Z,2013-07-06T18:00:00Z,PT60M,99,129,37,136
2013-07-06T20:00:00Z,2013-07-06T19:00:00Z,PT60M,28,6,0,29
2013-07-06T21:00:00Z,2013-07-06T20:00:00Z,PT60M,1,0,0,1
2013-07-06T22:00:00Z,2013-07-06T21:00:00Z,PT60M,0,0,0,0
2013-07-06T23:00:00Z,2013-07-06T22:00:00Z,PT60M,0,0,0,0
2013-07-07T00:00:00Z,2013-07-06T23:00:00Z,PT60M,0,0,0,0
2013-07-07T01:00:00Z,2013-07-07T00:00:00Z,PT60M,0,0,0,0
2013-07-07T02:00:00Z,2013-07-07T01:00:00Z,PT60M,0,0,0,0
2013-07-07T03:00:00Z,2013-07-07T02:00:00Z,PT60M,0,0,0,0
2013-07-07T04:00:00Z,2013-07-07T03:00:00Z,PT60M,0,0,0,0
2013-07-07T05:00:00Z,2013-07-07T04:00:00Z,PT60M,25,4,0,25
2013-07-07T06:00:00Z,2013-07-07T05:00:00Z,PT60M,90,107,29,118
2013-07-07T07:00:00Z,2013-07-07T06:00:00Z,PT60M,128,382,142,270
2013-07-07T08:00:00Z,2013-07-07T07:00:00Z,PT60M,172,486,250,421
2013-07-07T09:00:00Z,2013-07-07T08:00:00Z,PT60M,204,561,361,565
2013-07-07T10:00:00Z,2013-07-07T09:00:00Z,PT60M,213,640,480,693
2013-07-07T11:00:00Z,2013-07-07T10:00:00Z,PT60M,227,670,554,781
2013-07-07T12:00:00Z,2013-07-07T11:00:00Z,PT60M,231,690,599,829
